Name,PositionName,MaximumVelocity,TotalDuration,TotalPlayerLoad,TotalDistance,HIDistanceAverage,Time90HRmax,HIDistance,MaxSprints,HIRuns
Benita Gallagher - SR TEAM TRAINING 07-14-2016,Centre Midfield,21.3678,2016-08-22 01:01:55.0000000 -07:00,490.18023,4563.59253,110.21,2016-08-22 12:07:28.0000000 -07:00,110.21,0,18
Benita Gallagher - SR TEAM TRAINING 07-15-2015,Centre Midfield,18.3114,2016-08-22 12:55:39.0000000 -07:00,293.65848,2545.99585,5.59,2016-08-22 12:00:45.0000000 -07:00,5.59,0,1
Benita Gallagher - SR V NY 07-16-2016,Centre Midfield,26.8938,2016-08-22 02:03:39.0000000 -07:00,1195.56479,12403.27209,858.55,2016-08-22 12:36:57.0000000 -07:00,858.55,8,63
Benita Gallagher - SR TEAM TRAINING 07-18-2016,Centre Midfield,7.6662,2016-08-22 01:10:34.0000000 -07:00,105.93589,958.12604,0,2016-08-22 12:00:48.0000000 -07:00,0,0,0
Benita Gallagher - SR TEAM TRAINING 07-20-2016,Centre Midfield,21.087,2016-08-22 12:40:16.0000000 -07:00,351.39632,3081.36121,49.23,2016-08-22 12:08:10.0000000 -07:00,49.23,0,7
Benita Gallagher - SR TEAM TRAINING 07-22-2016,Centre Midfield,16.6194,2016-08-22 12:29:34.0000000 -07:00,128.06824,1252.33365,0,2016-08-22 12:00:03.0000000 -07:00,0,0,0
Benita Gallagher - SR V OP 07-23-2016,Centre Midfield,26.5338,2016-08-22 01:26:56.0000000 -07:00,991.89398,10215.1333,899.29997,2016-08-22 12:39:45.0000000 -07:00,899.29997,11,69
Benita Gallagher - SR TEAM TRAINING 07-26-2016,Centre Midfield,27.0342,2016-08-22 01:17:29.0000000 -07:00,650.94514,6168.5321,595.88999,2016-08-22 12:18:28.0000000 -07:00,595.88999,7,42
Benita Gallagher - SR TEAM TRAINING 07-28-2016,Centre Midfield,24.0786,2016-08-22 01:30:19.0000000 -07:00,608.17184,5764.06738,372.11999,2016-08-22 12:11:27.0000000 -07:00,372.11999,3,42
Benita Gallagher - SR TEAM TRAINING 07-29-2016,Centre Midfield,17.4042,2016-08-22 12:32:22.0000000 -07:00,210.21654,1713.74249,0,2016-08-22 12:01:21.0000000 -07:00,0,0,0
Benita Gallagher - SR V PT 07-30-2016,Centre Midfield,27.5706,2016-08-22 01:35:02.0000000 -07:00,1039.14984,11088.48438,984.30998,2016-08-22 12:41:34.0000000 -07:00,984.30998,17,64
Reyna Swanson - SR TEAM TRAINING 07-01-2016,Centre Back,22.599,2016-08-22 01:13:39.0000000 -07:00,240.82284,2294.63818,35.29,2016-08-22 12:02:08.0000000 -07:00,35.29,0,4
Reyna Swanson - SR V BB 07-02-2016,Centre Back,26.3898,2016-08-22 01:35:20.0000000 -07:00,819.38205,10074.26465,685.74,2016-08-22 12:57:34.0000000 -07:00,685.74,9,50
Reyna Swanson - SR TEAM TRAINING 07-05-2016,Centre Back,18.7578,2016-08-22 01:12:45.0000000 -07:00,351.90969,3662.92761,12.26,2016-08-22 12:05:47.0000000 -07:00,12.26,0,3
Reyna Swanson - SR TEAM TRAINING 07-06-2016,Centre Back,20.2554,2016-08-22 01:00:27.0000000 -07:00,317.93163,3571.56183,51.79,2016-08-22 12:01:36.0000000 -07:00,51.79,0,10
Reyna Swanson - SR TEAM TRAINING 07-07-2016,Centre Back,19.5246,2016-08-22 01:00:40.0000000 -07:00,192.41046,2307.22632,25.15,2016-08-22 12:00:00.0000000 -07:00,25.15,0,2
Reyna Swanson - SR V NY 07-09-2016,Centre Back,23.5962,2016-08-22 01:45:48.0000000 -07:00,919.15509,10012.52783,561.86999,2016-08-22 12:54:48.0000000 -07:00,561.86999,4,43
Reyna Swanson - SR TEAM TRAINING 07-11-2016,Centre Back,23.3334,2016-08-22 01:35:39.0000000 -07:00,294.31024,2875.53687,158.96001,2016-08-22 12:01:40.0000000 -07:00,158.96001,2,9
Reyna Swanson - SR TEAM TRAINING 07-12-2016,Centre Back,23.2146,2016-08-22 01:14:41.0000000 -07:00,371.28814,3791.08655,149.81,2016-08-22 12:03:46.0000000 -07:00,149.81,0,11
Reyna Swanson - SR TEAM TRAINING 07-15-2015,Centre Back,20.8314,2016-08-22 12:55:39.0000000 -07:00,236.10779,2385.38477,7.51,2016-08-22 12:00:30.0000000 -07:00,7.51,0,1
Reyna Swanson - SR V NY 07-16-2016,Centre Back,27.9666,2016-08-22 02:03:39.0000000 -07:00,989.32135,10971.66833,367.07,2016-08-22 12:41:40.0000000 -07:00,367.07,6,27
Reyna Swanson - SR TEAM TRAINING 07-20-2016,Centre Back,22.1958,2016-08-22 01:03:21.0000000 -07:00,336.1031,3369.18579,109.15,2016-08-22 12:07:43.0000000 -07:00,109.15,0,13
Reyna Swanson - SR TEAM TRAINING 07-21-2016,Centre Back,22.9086,2016-08-22 12:49:40.0000000 -07:00,245.28353,2805.18921,132.8,2016-08-22 12:04:27.0000000 -07:00,132.8,1,13
Reyna Swanson - SR TEAM TRAINING 07-26-2016,Centre Back,21.8142,2016-08-22 01:17:29.0000000 -07:00,473.89658,4842.43353,173.17,2016-08-22 12:11:26.0000000 -07:00,173.17,0,11
Reyna Swanson - SR TEAM TRAINING 07-28-2016,Centre Back,20.5146,2016-08-22 01:30:19.0000000 -07:00,493.41735,5174.13025,23.48,2016-08-22 12:04:12.0000000 -07:00,23.48,0,4
Reyna Swanson - SR TEAM TRAINING 07-29-2016,Centre Back,15.7266,2016-08-22 12:43:02.0000000 -07:00,177.34883,1653.6416,0,2016-08-22 12:01:49.0000000 -07:00,0,0,0
Reyna Swanson - SR V PT 07-30-2016,Centre Back,25.1838,2016-08-22 01:35:02.0000000 -07:00,856.28156,9578.30566,386.23,2016-08-22 12:54:14.0000000 -07:00,386.23,3,36
Saundra Maldonado - SR TEAM TRAINING 07-01-2016,Centre Midfield,23.7042,2016-08-22 01:13:39.0000000 -07:00,289.9039,2659.92236,72.73,2016-08-22 12:05:04.0000000 -07:00,72.73,1,9
Saundra Maldonado - SR V BB 07-02-2016,Centre Midfield,25.263,2016-08-22 12:36:59.0000000 -07:00,394.81725,4068.97876,393.08,2016-08-22 12:08:53.0000000 -07:00,393.08,2,35
Saundra Maldonado - SR TEAM TRAINING 07-03-2016,Centre Midfield,24.723,2016-08-22 01:15:56.0000000 -07:00,415.23135,3864.11914,331.71,2016-08-22 12:00:32.0000000 -07:00,331.71,8,15
Saundra Maldonado - SR TEAM TRAINING 07-05-2016,Centre Midfield,20.9538,2016-08-22 01:11:04.0000000 -07:00,486.82562,4526.98105,101.8,2016-08-22 12:02:24.0000000 -07:00,101.8,0,10
Saundra Maldonado - SR TEAM TRAINING 07-06-2016,Centre Midfield,18.7866,2016-08-22 01:06:05.0000000 -07:00,410.65344,4025.2005,14.63,2016-08-22 12:01:45.0000000 -07:00,14.63,0,4
Saundra Maldonado - SR TEAM TRAINING 07-07-2016,Centre Midfield,20.7954,2016-08-22 01:00:40.0000000 -07:00,201.30229,1909.07104,12.52,2016-08-22 12:01:49.0000000 -07:00,12.52,0,1
Saundra Maldonado - SR TEAM TRAINING 07-08-2016,Centre Midfield,19.7154,2016-08-22 01:11:53.0000000 -07:00,379.20297,3761.39014,13.93,2016-08-22 12:00:16.0000000 -07:00,13.93,0,2
Saundra Maldonado - SR TEAM TRAINING 07-11-2016,Centre Midfield,23.1534,2016-08-22 01:36:46.0000000 -07:00,442.66568,3882.04419,111.58,2016-08-22 12:05:34.0000000 -07:00,111.58,1,14
Saundra Maldonado - SR TEAM TRAINING 07-12-2016,Centre Midfield,22.3398,2016-08-22 01:28:53.0000000 -07:00,429.24468,3926.39989,201.52999,2016-08-22 12:05:10.0000000 -07:00,201.52999,0,15
Saundra Maldonado - SR TEAM TRAINING 07-14-2016,Centre Midfield,23.3766,2016-08-22 12:51:58.0000000 -07:00,364.50858,3688.48627,32.94,2016-08-22 12:00:03.0000000 -07:00,32.94,1,2
Saundra Maldonado - SR TEAM TRAINING 07-15-2015,Centre Midfield,20.9502,2016-08-22 01:33:57.0000000 -07:00,521.24323,4240.15527,13.78,2016-08-22 12:10:53.0000000 -07:00,13.78,0,1
Saundra Maldonado - SR V NY 07-16-2016,Centre Midfield,26.4654,2016-08-22 01:29:57.0000000 -07:00,725.12328,6950.61694,382.74,2016-08-22 12:13:17.0000000 -07:00,382.74,2,37
Saundra Maldonado - SR TEAM TRAINING 07-18-2016,Centre Midfield,25.317,2016-08-22 02:00:52.0000000 -07:00,648.97198,6289.67041,409.54999,2016-08-22 12:12:14.0000000 -07:00,409.54999,4,31
Saundra Maldonado - SR TEAM TRAINING 07-20-2016,Centre Midfield,21.879,2016-08-22 01:03:21.0000000 -07:00,342.6829,3111.11121,85.31,2016-08-22 12:03:18.0000000 -07:00,85.31,0,8
Saundra Maldonado - SR TEAM TRAINING 07-21-2016,Centre Midfield,24.2262,2016-08-22 12:49:40.0000000 -07:00,266.45047,2812.18518,90.57,2016-08-22 12:03:50.0000000 -07:00,90.57,2,8
Saundra Maldonado - SR TEAM TRAINING 07-22-2016,Centre Midfield,16.191,2016-08-22 12:44:52.0000000 -07:00,174.16439,1645.05508,0,2016-08-22 12:02:56.0000000 -07:00,0,0,0
Saundra Maldonado - SR V OP 07-23-2016,Centre Midfield,23.2758,2016-08-22 12:20:02.0000000 -07:00,255.1287,2399.18036,506.96001,2016-08-22 12:07:13.0000000 -07:00,506.96001,3,42
Saundra Maldonado - SR TEAM TRAINING 07-26-2016,Centre Midfield,22.1526,2016-08-22 01:02:43.0000000 -07:00,410.54304,4124.75047,128.34,2016-08-22 12:02:19.0000000 -07:00,128.34,0,5
Saundra Maldonado - SR TEAM TRAINING 07-28-2016,Centre Midfield,21.3246,2016-08-22 01:30:19.0000000 -07:00,469.82775,4535.30359,43.62,2016-08-22 12:02:03.0000000 -07:00,43.62,0,5
Saundra Maldonado - SR TEAM TRAINING 07-29-2016,Centre Midfield,12.0294,2016-08-22 12:34:53.0000000 -07:00,110.10007,983.20198,0,2016-08-22 12:01:08.0000000 -07:00,0,0,0
Cassandra White - SR TEAM TRAINING 07-01-2016,Wide Midfield,25.3746,2016-08-22 01:08:39.0000000 -07:00,275.19977,2798.72748,117.68,2016-08-22 12:00:08.0000000 -07:00,117.68,3,11
Cassandra White - SR V BB 07-02-2016,Wide Midfield,29.4174,2016-08-22 01:10:20.0000000 -07:00,678.61493,7253.82959,794.51001,2016-08-22 12:04:20.0000000 -07:00,794.51001,22,54
Cassandra White - SR TEAM TRAINING 07-05-2016,Wide Midfield,22.5378,2016-08-22 01:11:33.0000000 -07:00,350.17747,3629.09409,42.36,2016-08-22 12:02:21.0000000 -07:00,42.36,0,7
Cassandra White - SR TEAM TRAINING 07-06-2016,Wide Midfield,24.6582,2016-08-22 12:53:20.0000000 -07:00,354.48199,3601.56256,89.46,2016-08-22 12:01:11.0000000 -07:00,89.46,1,11
Cassandra White - SR TEAM TRAINING 07-08-2016,Wide Midfield,21.7458,2016-08-22 01:11:46.0000000 -07:00,393.63098,3978.56616,51.13,2016-08-22 12:00:05.0000000 -07:00,51.13,0,7
Cassandra White - SR V NY 07-09-2016,Wide Midfield,29.1042,2016-08-22 01:10:04.0000000 -07:00,544.61209,5879.79199,545.73,2016-08-22 12:00:37.0000000 -07:00,545.73,16,38
Cassandra White - SR TEAM TRAINING 07-11-2016,Wide Midfield,18.981,2016-08-22 01:27:25.0000000 -07:00,274.93204,2665.00708,13.93,2016-08-22 12:00:31.0000000 -07:00,13.93,0,4
Cassandra White - SR TEAM TRAINING 07-12-2016,Wide Midfield,25.713,2016-08-22 01:36:18.0000000 -07:00,478.06672,4894.92505,239.69,2016-08-22 12:04:08.0000000 -07:00,239.69,3,16
Cassandra White - SR TEAM TRAINING 07-14-2016,Wide Midfield,22.9014,2016-08-22 12:51:58.0000000 -07:00,319.98491,3104.88281,149.73,2016-08-22 12:02:45.0000000 -07:00,149.73,2,18
Cassandra White - SR V NY 07-16-2016,Wide Midfield,26.0766,2016-08-22 01:37:36.0000000 -07:00,875.215,9176.87683,712.99001,2016-08-22 12:02:01.0000000 -07:00,712.99001,18,43
Cassandra White - SR TEAM TRAINING 07-18-2016,Wide Midfield,21.2634,2016-08-22 01:23:42.0000000 -07:00,314.00888,3201.88818,45.9,2016-08-22 12:03:32.0000000 -07:00,45.9,0,9
Cassandra White - SR TEAM TRAINING 07-20-2016,Wide Midfield,26.793,2016-08-22 12:51:44.0000000 -07:00,300.73231,3085.31842,122.59,2016-08-22 12:00:01.0000000 -07:00,122.59,1,16
Cassandra White - SR TEAM TRAINING 07-21-2016,Wide Midfield,25.7886,2016-08-22 12:55:35.0000000 -07:00,329.47048,3487.36896,389.22999,2016-08-22 12:01:21.0000000 -07:00,389.22999,8,29
Cassandra White - SR TEAM TRAINING 07-22-2016,Wide Midfield,20.6478,2016-08-22 12:29:34.0000000 -07:00,154.50857,1566.73779,5.8,2016-08-22 12:01:38.0000000 -07:00,5.8,0,1
Cassandra White - SR V OP 07-23-2016,Wide Midfield,27.4194,2016-08-22 01:21:38.0000000 -07:00,790.61386,8257.68213,710.6,2016-08-22 12:03:17.0000000 -07:00,710.6,17,51
Cassandra White - SR TEAM TRAINING 07-28-2016,Wide Midfield,0,2016-08-22 01:30:19.0000000 -07:00,517.05107,0,0,2016-08-22 12:00:12.0000000 -07:00,0,0,0
Cassandra White - SR V PT 07-30-2016,Wide Midfield,30.3534,2016-08-22 01:35:02.0000000 -07:00,916.18842,9858.36914,824.10001,2016-08-22 12:00:28.0000000 -07:00,824.10001,18,60
Angela Leblanc - SR TEAM TRAINING 07-11-2016,Wide Midfield,9.9126,2016-08-22 12:34:48.0000000 -07:00,74.67516,819.58405,0,2016-08-22 12:00:00.0000000 -07:00,0,0,0
Angela Leblanc - SR TEAM TRAINING 07-14-2016,Wide Midfield,4.8834,2016-08-22 01:26:21.0000000 -07:00,69.8861,336.841,0,2016-08-22 12:00:39.0000000 -07:00,0,0,0
Angela Leblanc - SR TEAM TRAINING 07-18-2016,Wide Midfield,13.5954,2016-08-22 01:56:58.0000000 -07:00,190.57158,2242.64307,0,2016-08-22 12:00:00.0000000 -07:00,0,0,0
Kathleen Barnes - SR TEAM TRAINING 07-01-2016,Forward,27.3978,2016-08-22 01:13:39.0000000 -07:00,449.92493,4197.87653,732.3,2016-08-22 12:00:00.0000000 -07:00,732.3,12,17
Kathleen Barnes - INDIVIDUAL 07-02-2016,Forward,23.5962,2016-08-22 01:21:09.0000000 -07:00,522.08783,5006.63086,328.46001,2016-08-22 12:00:00.0000000 -07:00,328.46001,10,37
Kathleen Barnes - SR TEAM TRAINING 07-05-2016,Forward,22.3686,2016-08-22 01:39:24.0000000 -07:00,580.43446,5528.00916,122.56,2016-08-22 12:09:36.0000000 -07:00,122.56,0,22
Kathleen Barnes - SR TEAM TRAINING 07-06-2016,Forward,25.9722,2016-08-22 01:10:23.0000000 -07:00,445.2728,4417.15118,270.11,2016-08-22 12:00:00.0000000 -07:00,270.11,4,30
Kathleen Barnes - SR TEAM TRAINING 07-07-2016,Forward,22.0446,2016-08-22 01:00:40.0000000 -07:00,218.08923,2026.24976,15.45,2016-08-22 12:00:18.0000000 -07:00,15.45,0,2
Kathleen Barnes - SR TEAM TRAINING 07-08-2016,Forward,21.9762,2016-08-22 01:11:43.0000000 -07:00,408.63745,4062.79321,88.41,2016-08-22 12:00:00.0000000 -07:00,88.41,0,10
Kathleen Barnes - SR V NY 07-09-2016,Forward,29.2086,2016-08-22 12:35:55.0000000 -07:00,412.14078,4144.84619,498.54001,2016-08-22 12:10:50.0000000 -07:00,498.54001,10,33
Kathleen Barnes - SR TEAM TRAINING 07-11-2016,Forward,24.9426,2016-08-22 01:29:53.0000000 -07:00,384.34305,3444.18628,165.53,2016-08-22 12:00:00.0000000 -07:00,165.53,1,11
Kathleen Barnes - SR TEAM TRAINING 07-12-2016,Forward,24.453,2016-08-22 01:27:46.0000000 -07:00,517.37531,5122.71057,293.08,2016-08-22 12:00:00.0000000 -07:00,293.08,5,23
Kathleen Barnes - SR TEAM TRAINING 07-14-2016,Forward,24.8166,2016-08-22 01:00:27.0000000 -07:00,299.76772,2911.93365,112.29,2016-08-22 12:00:00.0000000 -07:00,112.29,2,9
Kathleen Barnes - SR TEAM TRAINING 07-20-2016,Forward,25.3458,2016-08-22 12:51:10.0000000 -07:00,324.65967,3155.75821,141.25,2016-08-22 12:00:00.0000000 -07:00,141.25,3,18
Kathleen Barnes - SR TEAM TRAINING 07-26-2016,Forward,23.193,2016-08-22 01:02:43.0000000 -07:00,411.11631,4143.67212,194.9,2016-08-22 12:00:00.0000000 -07:00,194.9,1,15
Kathleen Barnes - SR TEAM TRAINING 07-28-2016,Forward,26.505,2016-08-22 01:30:19.0000000 -07:00,558.18847,5458.42236,301,2016-08-22 12:00:00.0000000 -07:00,301,7,24
Kathleen Barnes - SR TEAM TRAINING 07-29-2016,Forward,20.241,2016-08-22 12:37:33.0000000 -07:00,257.14697,2385.64069,28.2,2016-08-22 12:00:00.0000000 -07:00,28.2,0,8
Kathleen Barnes - SR V PT 07-30-2016,Forward,27.6498,2016-08-22 01:05:45.0000000 -07:00,839.51099,8433.40527,883.62999,2016-08-22 12:00:00.0000000 -07:00,883.62999,15,64
Catalina Rosario - SR TEAM TRAINING 07-01-2016,Centre Back,24.543,2016-08-22 12:38:11.0000000 -07:00,179.58873,1775.64987,66.25,2016-08-22 12:00:00.0000000 -07:00,66.25,1,3
Catalina Rosario - SR V BB 07-02-2016,Centre Back,26.2134,2016-08-22 12:20:39.0000000 -07:00,218.20267,2248.19995,263.77001,2016-08-22 12:00:00.0000000 -07:00,263.77001,4,26
Catalina Rosario - SR TEAM TRAINING 07-03-2016,Centre Back,26.5158,2016-08-22 01:12:17.0000000 -07:00,403.83206,4289.37744,345.01001,2016-08-22 12:00:03.0000000 -07:00,345.01001,12,23
Catalina Rosario - SR TEAM TRAINING 07-05-2016,Centre Back,21.357,2016-08-22 01:05:06.0000000 -07:00,404.69979,4106.96777,86.24,2016-08-22 12:00:25.0000000 -07:00,86.24,0,16
Catalina Rosario - SR TEAM TRAINING 07-06-2016,Centre Back,26.505,2016-08-22 12:59:48.0000000 -07:00,391.875,4182.68488,213.95,2016-08-22 12:00:02.0000000 -07:00,213.95,5,18
Catalina Rosario - SR TEAM TRAINING 07-07-2016,Centre Back,15.8418,2016-08-22 01:00:40.0000000 -07:00,234.18581,2451.28442,0,2016-08-22 12:00:14.0000000 -07:00,0,0,0
Catalina Rosario - SR TEAM TRAINING 07-08-2016,Centre Back,19.4994,2016-08-22 01:11:33.0000000 -07:00,344.70847,3560.55811,29.9,2016-08-22 12:00:49.0000000 -07:00,29.9,0,3
Catalina Rosario - SR TEAM TRAINING 07-11-2016,Centre Back,23.4234,2016-08-22 01:36:12.0000000 -07:00,391.38483,3741.47559,151.56,2016-08-22 12:00:12.0000000 -07:00,151.56,1,16
Catalina Rosario - SR TEAM TRAINING 07-12-2016,Centre Back,24.9606,2016-08-22 01:17:49.0000000 -07:00,386.42269,4032.01947,245.71,2016-08-22 12:00:00.0000000 -07:00,245.71,3,18
Catalina Rosario - SR TEAM TRAINING 07-14-2016,Centre Back,23.4882,2016-08-22 01:00:17.0000000 -07:00,324.71121,3625.70764,68.76,2016-08-22 12:00:10.0000000 -07:00,68.76,1,7
Catalina Rosario - SR TEAM TRAINING 07-15-2015,Centre Back,24.093,2016-08-22 12:55:39.0000000 -07:00,248.24974,2514.32202,15.24,2016-08-22 12:00:21.0000000 -07:00,15.24,1,1
Catalina Rosario - SR V NY 07-16-2016,Centre Back,28.7982,2016-08-22 01:12:45.0000000 -07:00,545.02553,5283.79431,280.41,2016-08-22 12:00:24.0000000 -07:00,280.41,6,38
Catalina Rosario - SR TEAM TRAINING 07-18-2016,Centre Back,25.5834,2016-08-22 02:00:52.0000000 -07:00,589.28894,6316.87744,186.28999,2016-08-22 12:02:06.0000000 -07:00,186.28999,4,20
Catalina Rosario - SR TEAM TRAINING 07-20-2016,Centre Back,23.373,2016-08-22 12:51:02.0000000 -07:00,309.35263,3260.67041,127.9,2016-08-22 12:00:02.0000000 -07:00,127.9,2,12
Catalina Rosario - SR TEAM TRAINING 07-21-2016,Centre Back,26.5698,2016-08-22 12:49:40.0000000 -07:00,254.78437,2932.98755,197.84,2016-08-22 12:01:42.0000000 -07:00,197.84,5,15
Catalina Rosario - SR TEAM TRAINING 07-22-2016,Centre Back,18.531,2016-08-22 12:29:34.0000000 -07:00,126.76784,1419.25043,5.57,2016-08-22 12:00:00.0000000 -07:00,5.57,0,2
Catalina Rosario - SR V OP 07-23-2016,Centre Back,23.4414,2016-08-22 12:16:08.0000000 -07:00,180.3804,1862.03015,708.50999,2016-08-22 12:00:09.0000000 -07:00,708.50999,1,55
Catalina Rosario - SR TEAM TRAINING 07-24-1016,Centre Back,29.4462,2016-08-22 01:22:25.0000000 -07:00,443.05212,4599.36719,385.83,2016-08-22 12:00:19.0000000 -07:00,385.83,7,16
Catalina Rosario - SR TEAM TRAINING 07-26-2016,Centre Back,24.7482,2016-08-22 01:02:43.0000000 -07:00,383.59062,4076.47678,176.75,2016-08-22 12:00:34.0000000 -07:00,176.75,2,11
Catalina Rosario - SR TEAM TRAINING 07-28-2016,Centre Back,23.3838,2016-08-22 01:30:19.0000000 -07:00,413.0094,4574.80658,115.3,2016-08-22 12:00:42.0000000 -07:00,115.3,3,18
Jana Barton  - SR TEAM TRAINING 07-01-2016,Forward,20.7774,2016-08-22 12:38:11.0000000 -07:00,186.54493,1765.75031,18.11,2016-08-22 12:00:00.0000000 -07:00,18.11,0,1
Jana Barton  - SR V BB 07-02-2016,Forward,26.9262,2016-08-22 01:35:20.0000000 -07:00,1059.8941,10921.9668,1243.39003,2016-08-22 12:00:00.0000000 -07:00,1243.39003,18,89
Jana Barton  - SR TEAM TRAINING 07-05-2016,Forward,21.4542,2016-08-22 01:39:24.0000000 -07:00,479.45392,5061.20068,42.6,2016-08-22 12:00:19.0000000 -07:00,42.6,0,7
Jana Barton  - SR TEAM TRAINING 07-06-2016,Forward,24.2442,2016-08-22 01:32:28.0000000 -07:00,598.03597,5986.63324,149.46,2016-08-22 12:00:44.0000000 -07:00,149.46,3,17
Jana Barton  - SR TEAM TRAINING 07-07-2016,Forward,17.6166,2016-08-22 01:03:36.0000000 -07:00,225.1086,2271.72021,0,2016-08-22 12:00:00.0000000 -07:00,0,0,0
Jana Barton  - SR TEAM TRAINING 07-08-2016,Forward,21.0114,2016-08-22 01:11:53.0000000 -07:00,310.30435,3343.41821,25.73,2016-08-22 12:00:00.0000000 -07:00,25.73,0,2
Jana Barton  - SR V NY 07-09-2016,Forward,26.8002,2016-08-22 01:45:48.0000000 -07:00,1018.21912,10693.18262,937.40002,2016-08-22 12:00:00.0000000 -07:00,937.40002,12,67
Jana Barton  - SR TEAM TRAINING 07-11-2016,Forward,15.4278,2016-08-22 01:13:02.0000000 -07:00,232.4418,2213.50513,0,2016-08-22 12:00:04.0000000 -07:00,0,0,0
Jana Barton  - SR TEAM TRAINING 07-12-2016,Forward,22.4802,2016-08-22 01:27:47.0000000 -07:00,442.08575,4446.48938,217.17001,2016-08-22 12:00:00.0000000 -07:00,217.17001,0,13
Jana Barton  - SR TEAM TRAINING 07-14-2016,Forward,24.0498,2016-08-22 12:51:58.0000000 -07:00,419.80464,4092.57507,130.94,2016-08-22 12:00:00.0000000 -07:00,130.94,1,15
Jana Barton  - SR TEAM TRAINING 07-15-2015,Forward,20.0754,2016-08-22 12:55:39.0000000 -07:00,263.3129,2494.18359,8.2,2016-08-22 12:00:00.0000000 -07:00,8.2,0,1
Jana Barton  - SR V NY 07-16-2016,Forward,26.361,2016-08-22 01:35:51.0000000 -07:00,1092.33652,10626.49658,1042.81999,2016-08-22 12:00:20.0000000 -07:00,1042.81999,17,74
Jana Barton  - SR TEAM TRAINING 07-18-2016,Forward,21.3066,2016-08-22 01:06:54.0000000 -07:00,283.4787,2741.84595,14.68,2016-08-22 12:00:00.0000000 -07:00,14.68,0,2
Jana Barton  - SR TEAM TRAINING 07-20-2016,Forward,20.241,2016-08-22 12:44:39.0000000 -07:00,322.79915,3058.00702,94.47,2016-08-22 12:00:57.0000000 -07:00,94.47,0,15
Jana Barton  - SR TEAM TRAINING 07-21-2016,Forward,22.9122,2016-08-22 12:49:40.0000000 -07:00,311.54062,3150.33508,193.18999,2016-08-22 12:00:08.0000000 -07:00,193.18999,0,14
Jana Barton  - SR TEAM TRAINING 07-22-2016,Forward,15.9354,2016-08-22 12:29:34.0000000 -07:00,140.64526,1412.84106,0,2016-08-22 12:00:04.0000000 -07:00,0,0,0
Jana Barton  - SR V OP 07-23-2016,Forward,25.3062,2016-08-22 12:45:47.0000000 -07:00,588.16632,5206.76953,383.39,2016-08-22 12:00:00.0000000 -07:00,383.39,4,29
Jana Barton  - SR TEAM TRAINING 07-26-2016,Forward,22.7826,2016-08-22 01:02:43.0000000 -07:00,452.37364,4533.78305,220.46001,2016-08-22 12:00:10.0000000 -07:00,220.46001,0,15
Jana Barton  - SR TEAM TRAINING 07-28-2016,Forward,21.6522,2016-08-22 01:09:01.0000000 -07:00,478.13562,4566.07227,174.44999,2016-08-22 12:00:18.0000000 -07:00,174.44999,0,20
Jana Barton  - SR TEAM TRAINING 07-29-2016,Forward,18.9054,2016-08-22 12:33:02.0000000 -07:00,141.71357,1453.25937,11.69,2016-08-22 12:00:00.0000000 -07:00,11.69,0,2
Jana Barton  - SR V PT 07-30-2016,Forward,25.4358,2016-08-22 01:35:02.0000000 -07:00,1169.79962,11037.55859,1014.25999,2016-08-22 12:00:32.0000000 -07:00,1014.25999,16,66
Alison Fitzpatrick  - SR TEAM TRAINING 07-01-2016,Forward,24.1182,2016-08-22 01:43:12.0000000 -07:00,405.35631,4369.58948,59.99,2016-08-22 12:00:00.0000000 -07:00,59.99,1,3
Alison Fitzpatrick  - SR V BB 07-02-2016,Forward,20.619,2016-08-22 12:13:20.0000000 -07:00,112.33411,1245.89685,121.47,2016-08-22 12:00:00.0000000 -07:00,121.47,0,19
Alison Fitzpatrick  - SR TEAM TRAINING 07-03-2016,Forward,25.713,2016-08-22 01:28:29.0000000 -07:00,440.90979,4988.71484,402.34999,2016-08-22 12:00:00.0000000 -07:00,402.34999,10,24
Alison Fitzpatrick  - SR TEAM TRAINING 07-05-2016,Forward,21.4362,2016-08-22 01:29:19.0000000 -07:00,444.72126,4963.58652,91.55,2016-08-22 12:00:48.0000000 -07:00,91.55,0,13
Alison Fitzpatrick  - SR TEAM TRAINING 07-06-2016,Forward,23.9886,2016-08-22 12:59:28.0000000 -07:00,364.58906,3898.56433,156.16,2016-08-22 12:00:00.0000000 -07:00,156.16,1,21
Alison Fitzpatrick  - SR TEAM TRAINING 07-11-2016,Forward,22.6602,2016-08-22 01:36:01.0000000 -07:00,404.64542,3784.6145,110.33,2016-08-22 12:00:00.0000000 -07:00,110.33,0,14
